hora,dato
8:00:00,37.2485
9:00:00,22.9555
10:00:00,23.9455
11:00:00,0
12:00:00,2.259969
13:00:00,2.5
14:00:00,32.54066
15:00:00,45.52625
16:00:00,3.6572
17:00:00,113.738
18:00:00,50.888854
19:00:00,16.98251
20:00:00,26.374245
21:00:00,24.973
22:00:00,0
23:00:00,1.812825
0:00:00,4.4264
1:00:00,3.11909
2:00:00,43.67295
3:00:00,0
4:00:00,43.13972
5:00:00,11.3739
6:00:00,3.554
7:00:00,0.8031
8:00:00,38.0105
9:00:00,0
10:00:00,83.00225
11:00:00,5.12
12:00:00,93.392
13:00:00,0
14:00:00,0.077436
15:00:00,69.17175
16:00:00,1.5506
17:00:00,0
18:00:00,1.6942
19:00:00,3.395414
20:00:00,8.8347
21:00:00,0
22:00:00,88.742
23:00:00,6.0355
0:00:00,32.09462
1:00:00,6.38482
2:00:00,0
3:00:00,0
4:00:00,16.5
5:00:00,29.61562
6:00:00,0.85155
7:00:00,19.29085
8:00:00,11.64809
9:00:00,6.857882
10:00:00,0.112151
11:00:00,23.2425
12:00:00,25.07975
13:00:00,17.14887
14:00:00,0
15:00:00,3.25296
16:00:00,17.26667
17:00:00,0
18:00:00,5.2125
19:00:00,93.619
20:00:00,50.04419
21:00:00,21.7255
22:00:00,75.6525
23:00:00,58.365
0:00:00,37.62025
1:00:00,0
2:00:00,0.7875
3:00:00,0
4:00:00,23.61797
5:00:00,4.307861
6:00:00,2.259461
7:00:00,4.6977
8:00:00,0.8983
9:00:00,71.27386
10:00:00,58.3645
11:00:00,39.72303
12:00:00,29.626
13:00:00,0.75285
14:00:00,0
15:00:00,11.62149
16:00:00,20.655605
17:00:00,0
18:00:00,51.712
19:00:00,1.654275
20:00:00,0
21:00:00,1.91968
22:00:00,13.115766
23:00:00,3.05361
0:00:00,0
1:00:00,14.30994
2:00:00,7.1387
3:00:00,3.01849
4:00:00,42.0095
5:00:00,43.89281
6:00:00,13.1635
7:00:00,4.16025
8:00:00,8.445281
9:00:00,0
10:00:00,2.4446
11:00:00,29.45487
12:00:00,4.756772
13:00:00,2.137536
14:00:00,0
15:00:00,24.65
16:00:00,8.2897
17:00:00,14.704644
18:00:00,0
19:00:00,75.3755
20:00:00,5.12
21:00:00,0
22:00:00,-4.347554
23:00:00,0
0:00:00,0.077832
1:00:00,69.29775
2:00:00,13.9783
3:00:00,5
4:00:00,16.48994
5:00:00,0.395
6:00:00,10.403836
7:00:00,9.8291
8:00:00,23.671
9:00:00,13.19975
10:00:00,17.1628
11:00:00,0
12:00:00,2.9006
13:00:00,32.812
14:00:00,36.811
15:00:00,5.2109
16:00:00,72.7745
17:00:00,49.752816
18:00:00,19.55666
19:00:00,39.9725
20:00:00,64.80253
21:00:00,0
22:00:00,2.712675
23:00:00,4.11722
0:00:00,3.56873
1:00:00,0
2:00:00,46.57882
3:00:00,0
4:00:00,47.21779
5:00:00,4.552327
6:00:00,4.7466
7:00:00,0.9535
8:00:00,10.6545
9:00:00,30.8275
10:00:00,24.73
11:00:00,4.14175
12:00:00,8.438837
13:00:00,24.851
14:00:00,45.90832
15:00:00,6.141823
16:00:00,40.864372
17:00:00,0
18:00:00,24.65
19:00:00,8.2727
20:00:00,14.651642
21:00:00,52.608
22:00:00,0
23:00:00,0
0:00:00,5.1942
1:00:00,40.2855
2:00:00,105.524
3:00:00,5.12
4:00:00,165.928
5:00:00,2.2113
6:00:00,0
7:00:00,0.077508
8:00:00,0.7595
9:00:00,0
10:00:00,5.67068
11:00:00,1.641217
12:00:00,9.7153
13:00:00,0
